,0,1,2,3
"Art. 8º A unidade de segurança de cada tribunal será responsável pela guarda e manutenção adequada das armas de fogo institucionais, da munição e acessórios, devendo manter controle de utilização que conste:
(...)
§ 3º O servidor requisitado ou cedido por outros órgãos ou instituições, e que possua porte funcional de arma de fogo, terá o direito à utilização de arma de fogo de propriedade do tribunal.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 8º A unidade de segurança de cada tribunal será responsável pela guarda e manutenção adequada das armas de fogo institucionais, da munição e acessórios, devendo manter controle de utilização que conste:
(...)
§ 4º A arma de fogo institucional e o certificado de registro ficarão sob a guarda da unidade de segurança da instituição quando o servidor não estiver abrangido pelas condições constantes no art. 3º da presente norma.  ",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 9º O servidor, ao portar arma de fogo institucional, deverá fazê-lo acompanhado do respectivo certificado de registro, do documento institucional que autorize o porte, e da identidade funcional, com a observância de toda a legislação pertinente.
(...)",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 9º O servidor, ao portar arma de fogo institucional, deverá fazê-lo acompanhado do respectivo certificado de registro, do documento institucional que autorize o porte, e da identidade funcional, com a observância de toda a legislação pertinente.
§ 1º O tribunal poderá optar pela utilização do documento institucional que autorize o porte ou fazer constar, na identidade funcional do servidor, tal autorização, desde que cite o amparo legal permissivo.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 9º O servidor, ao portar arma de fogo institucional, deverá fazê-lo acompanhado do respectivo certificado de registro, do documento institucional que autorize o porte, e da identidade funcional, com a observância de toda a legislação pertinente.
(...)
§ 2º Quando a autorização expressa de porte constar na identidade funcional, fica o servidor obrigado a devolver a documentação caso incorra nas situações descritas no art. 11.   ",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
§ 1º O porte da arma de fogo institucional poderá ser ostensivo quando o policial judicial estiver autorizado, uniformizado ou devidamente identificado, conforme padrão estabelecido pela instituição.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
(...)
§ 2º O embarque armado em aeronaves, para os servidores mencionados no art. 2º, deverá respeitar as disposições emanadas da autoridade competente, sendo obrigatória a apresentação de ordem de missão do tribunal contendo datas e trechos das viagens, bem como indicação de qual atividade será executada:
I – escolta de autoridade ou testemunha;
II – escolta de passageiro custodiado;
III – execução de técnica de vigilância; ou
IV – deslocamento após convocação para se apresentar no aeródromo de destino preparado para o serviço, em virtude de operação que possa ser prejudicada se a arma e munições forem despachadas.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
(...)
§ 3º Nos casos de perda, furto, roubo ou outras formas de extravio de arma de fogo, acessórios, munições, certificado de registro ou documento institucional de porte de arma, o servidor deverá, imediatamente, registrar ocorrência policial e comunicar o fato à unidade de segurança institucional de seu respectivo órgão.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
(...)
§ 4º O tribunal é obrigado a registrar ocorrência policial e comunicar a Polícia Federal eventual perda, furto, roubo ou outras formas de extravio de armas de fogo, acessórios, munições, certificados de registro ou documentos institucionais de porte de arma que estejam sob sua guarda, nas primeiras 24 (vinte e quatro) horas depois de ocorrido o fato.
(...)",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 10 Ao servidor designado, compete observar fielmente as leis e as normas concernentes ao uso e ao porte de arma de fogo, respondendo por quaisquer abusos ou omissões, sem prejuízo das sanções legais administrativas, cíveis e penais cabíveis.
(...)
§ 5º As disposições supra também se aplicam no caso de recuperação dos objetos ali referidos.  ",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 11. O servidor terá seu porte de arma suspenso ou cassado, nas seguintes situações:
I – em cumprimento à decisão administrativa ou judicial;
II – em caso de restrição médica ou psicológica para o porte de arma de fogo;
III – quando portar arma de fogo em estado de embriaguez;
IV – quando fizer uso de substâncias que causem dependência física ou psíquica ou provoquem alteração no desempenho intelectual ou motor;
V – afastamento, provisório ou definitivo do exercício das atribuições ou funções de policial judicial;
VI – no gozo de férias ou de licença; e
VII – nas demais hipóteses previstas na legislação.
(...)",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 11. O servidor terá seu porte de arma suspenso ou cassado, nas seguintes situações:
(...)
§ 1º A suspensão ou cassação do porte de arma de fogo será aplicada sem prejuízo das sanções disciplinares cabíveis.
(...)",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 11. O servidor terá seu porte de arma suspenso ou cassado, nas seguintes situações:
(...)
§ 2º A revogação, suspensão ou cassação do porte de arma de fogo implicará imediato recolhimento pela unidade de Polícia Judicial da arma de fogo, acessórios, munições, certificados de registro que estejam sob a posse do servidor, assim como a retirada da anotação de autorização de porte constante da respectiva carteira de identidade funcional. (redação dada pela Resolução n. 566, de 19.6.2024)
(...)",Não,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 11. O servidor terá seu porte de arma suspenso ou cassado, nas seguintes situações:
(...)
§ 3º A atividade de segurança institucional, no Poder Judiciário, será fiscalizada diretamente pela presidência de cada tribunal ou autoridade por ela delegada, tendo como diretrizes as normas emanadas pelo Conselho Nacional de Justiça e pelo próprio tribunal.  ",Sim,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 12. Para os servidores do Poder Judiciário, descritos no art. 2º, que possuem porte de arma de fogo institucional, poderá ser concedido o porte de arma na categoria defesa pessoal, emitido pela Polícia Federal, nos termos da legislação vigente.  ",Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
Art. 13. Os casos omissos serão resolvidos pelo Presidente do Conselho Nacional de Justiça. ,Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
Art. 14. Esta Resolução entra em vigor na data de sua publicação. ,Não é item de conformidade,Resolução nº 467/2022 - CNJ,CNJ,Secretaria Geral da Presidência
Art. 1º Fica instituída a plataforma Zoom como plataforma oficial de videoconferência para a realização de audiências e sessões de julgamento nos órgãos da Justiça do Trabalho de primeiro e segundo graus.  ,Não é item de conformidade,Resolução nº 285/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 1º Fica instituída a plataforma Zoom como plataforma oficial de videoconferência para a realização de audiências e sessões de julgamento nos órgãos da Justiça do Trabalho de primeiro e segundo graus.  

Parágrafo único. O disposto no caput também se aplica aos Centros Judiciários de Métodos Consensuais de Solução de Disputas – CEJUSC-JT.  ",Não é item de conformidade,Resolução nº 285/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 2º Os Tribunais Regionais do Trabalho deverão adotar a plataforma oficial de videoconferência até 30 de abril de 2021. 
Parágrafo único. Decorrido o prazo definido no caput, fica vedado o uso de múltiplas ferramentas para a realização de sessões e audiências no âmbito do Tribunal Regional do Trabalho.  ",Sim,Resolução nº 285/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 3º Deverá ser dada publicidade ao sistema de videoconferência adotado e às instruções que viabilizem a utilização pelo público externo, nos termos da Resolução CNJ nº 337/2020.  ",Sim,Resolução nº 285/2021 - CSJT,CSJT,Secretaria Geral da Presidência
Art. 4º Esta Resolução entra em vigor na data de sua publicação.  ,Não é item de conformidade,Resolução nº 285/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 1º Todos os ramos e unidades do Poder Judiciário deverão adotar a obrigatoriedade da designação de gênero para nomear profissão ou demais designações na comunicação social e institucional do Poder Judiciário nacional.  
(...)",Não,Resolução nº 376/2021 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 1º Todos os ramos e unidades do Poder Judiciário deverão adotar a obrigatoriedade da designação de gênero para nomear profissão ou demais designações na comunicação social e institucional do Poder Judiciário nacional. 

§ 1º A regra do caput engloba as carteiras de identidade funcionais, documentos oficiais, placas de identificação de setores, dentre outros
(...)  ",Não,Resolução nº 376/2021 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 1º Todos os ramos e unidades do Poder Judiciário deverão adotar a obrigatoriedade da designação de gênero para nomear profissão ou demais designações na comunicação social e institucional do Poder Judiciário nacional.
(...)
§ 2º A designação distintiva se aplica à identidade de gênero dos transgêneros, bem como à utilização de seus respectivos nomes sociais.  ",Não é item de conformidade,Resolução nº 376/2021 - CNJ,CNJ,Secretaria Geral da Presidência
